bracket1;0.0
bracket2;31000.0
bracket3;67000.0
bracket4;0.0
bracket5;0.0
bracket6;0.0
bracket7;0.0
bracket8;0.0
nrtc_age;65.0
nrtc_age_base;27749.0
nrtc_age_bonus;0.0
nrtc_age_max;3728.0
nrtc_basic;9134.0
nrtc_pension_max;1000.0
nrtc_rate;0.1080000028014183
nrtc_single;0.0
nrtc_empl;0.0
nrtc_child;0.0
nrtc_disabled;6180.0
nrtc_dep_base;0.0
nrtc_dep_inc_redrate;0.0
rate1;0.1080000028014183
rate2;0.1274999976158142
rate3;0.17399999499320984
rate4;0.0
rate5;0.0
rate6;0.0
rate7;0.0
rate8;0.0
surtax1;0.0
surtax2;0.0
surtax3;0.0
surtaxrate1;0.0
surtaxrate2;0.0
surtaxrate3;0.0
taxred;0.0
taxred_clawbackrate;0.0
taxred_clawbackstart;0.0
taxred_supp_clawinrate;0.0
taxred_supp_clawinstart;0.0
taxred_supp_max;0.0
taxred_redstop;0.0
taxred_defn;0.0
taxred_spouse;0.0
taxred_bracket1;0.0
taxred_bracket2;0.0
taxred_bracket3;0.0
taxred_rate1;0.0
taxred_rate2;0.0
taxred_rate3;0.0
taxred_max;0.0
dividendsincrease;1.3799999952316284
dividendscreditrate;0.07999999821186066
ei_contr_rate;0.018799999728798866
ei_contr_max;50800.0
rap_contr_rate;0.0
rap_contr_max;0.0
wps;0.0
taxred_ch_handdep;0.0
inc_split_max;0.0
nrtc_spouse;9134.0
nrtc_depend;8884.0
nrtc_spouse_max;9134.0
nrtc_depend_max;8884.0
inc_split_partner_base;0.0
taxred_clawbackstart_fam;0.0
base1;0.0
base2;3348.0
base3;7938.0
base4;0.0
base5;0.0
base6;0.0
base7;0.0
base8;0.0
n_bracket;3.0
n_surtaxes;0.0
